sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
380,0.76738,3670.6,4487.0,8.6886,26.742,42.105,2701.3,75.964,120.37,0.30895,80.198,50.094,2630.2,25.022,50.721,3098.7,21.573,68.234,272.75,340.71,94.6,76.971,32.24,8.8975,26.405,6.8245,18.656,1.7834,33.107,13.79,23.472,1.1507,18.643,2.3575,4.8362,2.3413,0.019262,0.8409,0.10818,53.064,43.997,62.828,53.76,75.454,56.26,22.077,37.282,38.375,48.202,61.622,40.786,21.385
381,0.76337,3699.3,4503.9,8.7154,26.866,42.161,2697.5,75.339,120.39,0.30492,79.85,50.26,2626.5,24.622,50.277,3094.4,22.31,68.148,276.77,340.94,94.657,76.864,31.936,9.0896,26.17,6.894,18.951,1.7186,33.015,13.789,23.643,1.4332,18.718,2.3374,4.9177,2.327,0.014258,0.87239,0.11406,54.17,44.491,62.749,53.844,75.483,58.098,22.045,36.458,38.864,47.175,61.326,41.789,19.676
382,0.76466,3684.0,4519.0,8.7756,26.77,41.899,2698.1,75.53,120.4,0.30628,79.935,51.207,2626.9,24.999,49.43,3095.2,22.638,68.078,277.71,340.27,94.667,77.227,31.936,9.0896,26.17,6.894,18.951,1.7186,33.015,13.789,23.643,1.4332,18.718,2.3374,4.9177,2.327,0.014258,0.87239,0.11406,54.17,44.491,63.014,53.663,75.356,54.586,22.016,36.293,41.652,45.214,61.339,40.958,18.886
383,0.79837,3642.6,4426.6,8.7014,26.593,42.54,2700.2,75.326,120.4,0.30596,80.216,50.503,2628.5,26.07,50.494,3096.9,22.282,68.096,279.31,340.69,94.543,77.425,31.889,9.0815,26.108,6.8818,18.868,1.7106,32.767,13.816,23.681,1.3622,18.156,2.2994,4.8586,2.2526,0.014258,0.87239,0.11406,54.17,44.491,63.137,54.04,78.034,58.839,21.752,36.256,39.579,47.676,61.291,41.759,19.713
384,0.79646,3647.4,4450.4,8.7456,27.076,41.793,2702.4,74.637,120.39,0.3041,80.383,49.865,2632.2,24.966,49.953,3099.3,24.179,68.173,279.0,340.54,94.66,77.565,31.889,9.0815,26.108,6.8818,18.868,1.7106,32.767,13.816,23.681,1.3622,18.156,2.2994,4.8586,2.2526,0.014258,0.87239,0.11406,54.17,44.491,63.054,53.755,78.222,55.736,22.244,36.483,37.702,46.424,61.408,41.575,15.178
385,0.80361,3662.2,4500.6,8.8311,26.964,42.472,2703.9,75.283,120.4,0.30824,80.585,50.111,2633.7,23.516,50.314,3101.6,23.091,68.303,276.38,340.65,94.455,77.264,31.882,8.7755,26.325,6.9883,18.995,1.6989,32.654,14.038,23.469,1.2554,18.918,2.3946,4.8675,2.2854,0.014258,0.87239,0.11406,54.17,44.491,62.901,53.337,78.978,56.827,22.328,36.672,38.426,47.261,61.723,40.832,17.758
386,0.80553,3648.7,4455.4,8.8798,26.558,42.253,2701.3,75.608,120.4,0.3105,80.262,50.31,2629.4,25.096,49.581,3098.6,23.387,68.349,279.95,341.0,94.642,77.012,31.882,8.7755,26.325,6.9883,18.995,1.6989,32.654,14.038,23.469,1.2554,18.918,2.3946,4.8675,2.2854,0.015109,0.86224,0.086937,53.428,43.541,63.134,53.878,78.789,56.913,21.915,36.396,39.012,45.564,62.331,41.087,17.082
387,0.80777,3616.6,4452.7,8.7574,27.068,42.616,2700.2,75.781,120.4,0.33702,80.204,51.542,2628.0,25.718,51.587,3098.1,22.538,68.314,280.26,340.66,94.607,77.192,32.242,8.8227,25.863,6.9506,18.996,1.7527,32.911,13.915,23.809,1.2703,18.535,2.3234,4.8744,2.2996,0.015109,0.86224,0.086937,53.428,43.541,62.702,53.57,79.32,57.929,21.984,39.242,42.639,50.207,62.755,40.778,19.088
388,0.8068,3659.9,4419.8,8.7489,26.791,42.265,2702.3,76.055,120.38,0.33471,80.415,48.064,2631.3,26.469,48.953,3097.2,23.284,68.368,282.64,341.58,94.665,77.727,32.242,8.8227,25.863,6.9506,18.996,1.7527,32.911,13.915,23.809,1.2703,18.535,2.3234,4.8744,2.2996,0.015109,0.86224,0.086937,53.428,43.541,61.956,53.964,79.414,57.411,22.452,39.524,32.401,44.11,62.994,40.771,17.262
389,0.77345,3642.8,4451.3,8.7284,26.957,42.217,2701.4,74.786,120.4,0.32171,80.295,51.257,2629.5,26.517,50.44,3097.1,22.622,68.447,282.98,341.59,94.743,77.056,32.172,8.9245,26.215,6.9263,19.362,1.6996,32.999,13.916,24.027,1.2683,18.657,2.3571,4.8963,2.265,0.015109,0.86224,0.086937,53.428,43.541,62.5,53.55,76.103,56.757,21.956,38.06,41.8,47.553,63.409,40.812,18.88
390,0.77267,3652.6,4482.1,8.737,27.022,42.4,2698.4,75.021,120.38,0.32029,80.06,50.586,2626.1,24.672,51.094,3095.5,24.149,68.459,283.19,341.44,94.771,76.809,32.172,8.9245,26.215,6.9263,19.362,1.6996,32.999,13.916,24.027,1.2683,18.657,2.3571,4.8963,2.265,0.015109,0.86224,0.086937,53.428,43.541,62.331,53.181,76.18,58.496,22.082,38.233,39.824,49.065,63.837,40.564,15.292
391,0.78033,3628.6,4453.3,8.8828,26.954,42.285,2698.6,74.817,120.4,0.31815,80.017,50.97,2627.1,27.089,48.013,3094.3,23.709,68.408,282.89,341.53,94.787,77.102,32.45,9.0173,26.07,6.8643,18.744,1.7309,32.923,13.875,23.238,1.1064,18.519,2.3838,4.8846,2.3751,0.025634,0.84308,0.099459,53.344,43.554,62.904,52.56,76.729,58.134,22.436,38.649,40.954,41.935,64.111,40.523,16.333
392,0.78052,3625.3,4409.7,8.6835,27.15,42.493,2700.6,74.871,120.41,0.31963,80.213,49.038,2629.1,24.891,50.02,3095.5,22.553,68.406,285.54,341.79,94.762,77.826,32.45,9.0173,26.07,6.8643,18.744,1.7309,32.923,13.875,23.238,1.1064,18.519,2.3838,4.8846,2.3751,0.025634,0.84308,0.099459,53.344,43.554,62.96,53.082,76.709,59.281,22.531,38.468,35.27,46.58,64.236,41.385,19.023
393,0.75194,3646.0,4522.8,8.7235,26.867,42.505,2703.6,74.683,120.42,0.31792,80.464,50.15,2632.5,23.972,48.215,3097.0,22.29,68.528,285.94,342.02,94.628,77.719,32.383,9.0331,26.129,6.9135,18.738,1.7229,33.067,14.054,23.533,1.3108,18.991,2.357,4.8419,2.2395,0.025634,0.84308,0.099459,53.344,43.554,63.135,53.197,73.965,58.122,22.507,37.699,38.542,42.402,64.552,41.023,19.632
394,0.75081,3668.8,4483.7,8.759,26.813,42.502,2703.1,75.068,120.4,0.31515,80.532,50.502,2633.1,25.273,50.798,3099.0,23.673,68.648,286.34,341.87,94.556,77.519,32.383,9.0331,26.129,6.9135,18.738,1.7229,33.067,14.054,23.533,1.3108,18.991,2.357,4.8419,2.2395,0.025634,0.84308,0.099459,53.344,43.554,62.743,53.665,74.077,58.049,22.49,38.038,39.577,48.382,64.864,41.659,16.329
395,0.75541,3641.3,4501.4,8.7967,26.882,42.487,2700.1,75.305,120.38,0.3358,80.27,48.642,2628.5,25.687,49.967,3098.0,21.957,68.696,289.54,341.48,94.645,77.024,32.296,8.9441,25.85,6.9057,18.837,1.7414,32.948,14.005,23.34,1.2503,18.572,2.3373,4.878,2.3373,0.025634,0.84308,0.099459,53.344,43.554,62.778,53.474,74.433,56.529,21.903,40.514,34.103,46.457,64.925,41.086,20.445
396,0.75428,3609.9,4493.2,8.7064,26.867,42.39,2698.8,76.014,120.39,0.33992,80.038,51.412,2626.8,25.003,49.235,3096.1,22.535,68.644,287.2,341.68,94.745,77.063,32.296,8.9441,25.85,6.9057,18.837,1.7414,32.948,14.005,23.34,1.2503,18.572,2.3373,4.878,2.3373,0.016027,0.84205,0.10595,53.572,43.99,63.318,53.572,74.544,56.974,21.905,40.011,42.256,44.765,65.026,40.704,19.096
397,0.76332,3655.8,4453.1,8.8175,26.681,42.12,2698.4,73.791,120.42,0.33171,79.924,51.194,2626.6,24.469,48.412,3094.4,23.111,68.566,289.92,341.91,94.702,77.046,32.068,8.8534,26.264,6.9246,18.707,1.7348,32.85,13.99,23.598,1.1859,18.579,2.3699,4.9139,2.3348,0.016027,0.84205,0.10595,53.572,43.99,62.57,53.805,75.003,58.753,21.932,40.013,41.614,42.858,64.938,41.048,17.749
398,0.76148,3629.2,4466.2,8.8488,26.88,42.308,2701.2,74.321,120.4,0.33435,80.159,50.587,2629.5,27.158,49.622,3096.3,22.156,68.534,288.94,342.32,94.742,77.617,32.068,8.8534,26.264,6.9246,18.707,1.7348,32.85,13.99,23.598,1.1859,18.579,2.3699,4.9139,2.3348,0.016027,0.84205,0.10595,53.572,43.99,63.028,53.649,75.185,58.759,22.386,39.691,39.828,45.66,65.181,40.486,19.975
399,0.78488,3632.9,4484.3,8.7891,26.607,42.396,2703.6,74.394,120.43,0.33142,80.333,50.194,2632.8,25.599,51.387,3099.6,23.361,68.588,290.57,341.95,94.599,77.822,32.212,8.7584,25.813,6.7737,18.76,1.7268,33.005,13.941,23.654,1.2909,18.844,2.3462,4.9408,2.296,0.016027,0.84205,0.10595,53.572,43.99,62.767,53.752,77.238,58.261,22.073,39.89,38.672,49.743,65.188,41.023,17.08
400,0.78572,3651.8,4464.4,8.6907,27.274,42.15,2705.9,75.638,120.41,0.33243,80.527,50.179,2635.3,24.821,49.895,3102.9,23.159,68.677,291.41,342.41,94.604,77.752,32.212,8.7584,25.813,6.7737,18.76,1.7268,33.005,13.941,23.654,1.2909,18.844,2.3462,4.9408,2.296,0.016027,0.84205,0.10595,53.572,43.99,62.443,53.991,77.156,59.39,22.617,39.767,38.626,46.291,65.259,40.942,17.535
401,0.7719,3689.0,4515.3,8.8644,26.585,42.21,2706.6,75.331,120.41,0.33082,80.485,49.211,2635.7,23.942,49.301,3101.8,23.114,68.786,290.46,342.49,94.493,77.38,32.486,8.8019,26.373,6.7379,18.699,1.7165,32.961,13.767,23.643,1.0218,18.205,2.3278,4.8988,2.3001,0.014187,0.84583,0.094083,53.802,44.493,63.157,53.259,75.867,57.91,22.325,38.876,35.778,44.916,65.468,40.932,17.651
402,0.77108,3672.9,4484.2,8.7465,26.833,42.143,2705.0,75.74,120.42,0.33073,80.325,50.157,2633.6,26.454,49.09,3101.6,22.502,68.806,289.2,342.37,94.554,77.343,32.486,8.8019,26.373,6.7379,18.699,1.7165,32.961,13.767,23.643,1.0218,18.205,2.3278,4.8988,2.3001,0.014187,0.84583,0.094083,53.802,44.493,63.434,53.631,75.947,58.582,22.49,38.887,38.562,44.428,65.718,41.047,19.105
403,0.74255,3697.9,4480.8,8.8533,26.87,41.896,2704.1,75.824,120.4,0.30846,80.168,47.835,2633.1,23.008,49.831,3099.7,23.171,68.781,290.63,343.11,94.501,77.247,32.116,8.9225,26.294,6.7855,18.563,1.7063,32.57,13.951,23.814,1.1628,18.711,2.335,4.8511,2.4173,0.014187,0.84583,0.094083,53.802,44.493,63.436,53.829,73.225,58.842,22.488,36.994,31.727,46.143,65.732,41.374,17.527
404,0.74326,3701.8,4475.3,8.7198,26.889,41.972,2704.4,74.961,120.42,0.31138,80.253,49.562,2633.7,25.462,49.766,3099.3,22.657,68.766,291.7,342.76,94.457,77.388,32.116,8.9225,26.294,6.7855,18.563,1.7063,32.57,13.951,23.814,1.1628,18.711,2.335,4.8511,2.4173,0.014187,0.84583,0.094083,53.802,44.493,63.369,53.895,73.155,57.754,22.641,36.638,36.81,45.993,65.776,42.054,18.737
405,0.77866,3695.8,4517.1,8.8717,26.997,42.698,2702.5,75.874,120.4,0.3321,80.178,50.793,2632.1,25.226,46.691,3098.3,23.396,68.773,290.72,342.43,94.417,77.409,32.061,8.8183,26.042,6.9243,18.804,1.7142,33.198,14.03,23.811,1.3151,18.362,2.3482,4.8372,2.2881,0.014187,0.84583,0.094083,53.802,44.493,63.169,53.754,76.465,57.335,22.441,39.07,40.433,38.876,66.001,41.173,16.982
406,0.77638,3685.3,4472.2,8.7717,26.878,42.405,2701.1,74.255,120.4,0.33246,80.075,51.005,2630.2,23.802,50.322,3097.3,23.125,68.756,293.68,342.39,94.659,77.26,32.061,8.8183,26.042,6.9243,18.804,1.7142,33.198,14.03,23.811,1.3151,18.362,2.3482,4.8372,2.2881,0.018992,0.81395,0.10004,53.594,43.561,63.349,54.292,76.689,58.234,22.405,39.026,41.059,47.28,65.99,41.966,17.647
407,0.7856,3642.4,4488.6,8.816,26.958,42.307,2699.6,74.824,120.39,0.34218,80.031,50.26,2628.3,24.5,49.842,3096.8,22.161,68.738,291.84,341.55,94.454,77.108,32.587,8.8566,26.599,6.9226,18.482,1.7347,33.32,13.944,23.907,1.206,17.897,2.3391,4.8711,2.2247,0.018992,0.81395,0.10004,53.594,43.561,62.896,53.519,77.031,58.52,22.341,40.201,38.866,46.168,66.343,40.351,19.96
408,0.78533,3643.1,4479.8,8.7886,27.087,42.483,2700.5,75.405,120.38,0.34183,80.004,49.901,2629.6,25.367,49.056,3096.4,23.644,68.699,293.67,342.29,94.758,77.597,32.587,8.8566,26.599,6.9226,18.482,1.7347,33.32,13.944,23.907,1.206,17.897,2.3391,4.8711,2.2247,0.018992,0.81395,0.10004,53.594,43.561,62.885,53.625,77.058,58.734,22.299,40.244,37.809,44.35,66.371,41.528,16.416
409,0.73146,3657.7,4518.3,8.8977,27.035,42.26,2704.5,75.552,120.38,0.32764,80.474,49.732,2635.3,26.034,49.254,3099.5,22.626,68.798,292.86,342.7,94.516,77.872,32.148,8.9241,26.078,6.8531,18.447,1.6567,33.097,14.015,23.509,1.2073,18.674,2.356,4.9059,2.2067,0.018992,0.81395,0.10004,53.594,43.561,62.609,53.977,72.073,57.314,22.772,39.931,37.311,44.808,66.629,40.187,18.778
410,0.73168,3622.9,4468.1,8.8813,26.834,42.415,2706.1,75.007,120.41,0.33322,80.582,49.412,2635.6,25.413,48.695,3101.2,22.429,68.893,292.63,342.77,94.61,77.542,32.148,8.9241,26.078,6.8531,18.447,1.6567,33.097,14.015,23.509,1.2073,18.674,2.356,4.9059,2.2067,0.018992,0.81395,0.10004,53.594,43.561,63.208,54.577,72.052,57.104,22.731,39.25,36.369,43.514,66.828,41.789,19.242
411,0.77254,3698.3,4497.6,8.9179,27.291,42.129,2704.5,75.023,120.41,0.33979,80.435,50.008,2633.9,23.776,51.703,3101.5,22.43,68.938,293.04,341.88,94.448,77.446,32.815,8.8392,26.226,6.92,18.495,1.7271,33.118,13.853,23.799,1.4322,18.289,2.344,4.7992,2.3124,0.0062817,0.80654,0.10722,53.772,43.458,62.514,54.363,76.017,55.902,22.559,40.574,38.124,50.475,66.143,40.68,19.236
412,0.77192,3685.3,4512.1,8.7205,26.85,42.065,2703.9,74.777,120.39,0.34225,80.228,50.131,2632.2,26.13,49.959,3099.7,23.678,68.935,290.21,342.17,94.708,77.148,32.815,8.8392,26.226,6.92,18.495,1.7271,33.118,13.853,23.799,1.4322,18.289,2.344,4.7992,2.3124,0.0062817,0.80654,0.10722,53.772,43.458,62.738,54.189,76.078,57.945,22.312,40.274,38.486,46.438,66.217,40.849,16.302
413,0.70533,3642.7,4541.6,8.6751,26.885,42.086,2701.9,76.357,120.38,0.32628,80.117,50.17,2630.0,25.981,49.499,3096.8,23.285,68.85,291.17,342.63,94.509,77.32,32.113,8.8985,26.406,7.1268,18.035,1.7137,32.912,13.836,24.011,1.2917,18.101,2.3674,4.9196,2.338,0.0062817,0.80654,0.10722,53.772,43.458,62.88,53.769,69.348,57.546,22.478,38.053,38.601,45.375,65.956,41.281,17.234
414,0.70737,3665.8,4552.7,8.7354,27.279,42.313,2700.3,74.946,120.38,0.32277,80.08,50.876,2629.8,26.466,49.961,3095.7,22.327,68.814,292.99,342.53,94.857,77.209,32.113,8.8985,26.406,7.1268,18.035,1.7137,32.912,13.836,24.011,1.2917,18.101,2.3674,4.9196,2.338,0.0062817,0.80654,0.10722,53.772,43.458,62.481,53.636,69.147,58.25,22.809,38.482,40.678,46.444,65.621,40.612,19.523
415,0.77066,3613.4,4537.1,8.774,27.309,41.857,2702.7,74.81,120.4,0.3178,80.138,50.074,2631.9,25.979,50.015,3097.8,22.717,68.743,290.05,341.73,94.677,77.147,32.241,8.9796,26.216,6.7946,18.72,1.7122,33.202,13.837,23.638,1.2704,18.403,2.3442,4.8765,2.2235,0.0062817,0.80654,0.10722,53.772,43.458,61.437,55.037,75.7,58.416,22.625,38.648,38.318,46.569,65.714,41.489,18.608
416,0.76828,3606.5,4572.7,8.7716,27.147,42.448,2702.8,74.893,120.37,0.3207,79.965,49.961,2631.2,24.985,49.907,3098.6,22.818,68.687,289.13,342.0,94.978,77.169,32.241,8.9796,26.216,6.7946,18.72,1.7122,33.202,13.837,23.638,1.2704,18.403,2.3442,4.8765,2.2235,0.0042774,0.81829,0.099008,54.032,44.375,61.554,54.611,75.934,57.536,22.493,38.295,37.984,46.32,65.391,40.126,18.384
417,0.76046,3678.4,4508.7,8.6867,26.73,42.177,2705.0,75.062,120.41,0.32123,80.043,49.664,2634.0,24.419,49.165,3100.0,22.645,68.617,291.69,342.46,94.577,77.551,32.362,9.0519,26.519,7.0221,18.83,1.7187,32.856,13.874,23.385,1.2557,18.84,2.323,4.8732,2.2914,0.0042774,0.81829,0.099008,54.032,44.375,63.158,53.764,74.294,58.446,22.407,38.297,37.111,44.601,64.896,41.249,18.775
418,0.75879,3664.7,4489.8,8.8614,26.771,42.343,2706.8,75.438,120.4,0.32272,80.324,49.496,2636.4,24.304,51.24,3103.6,22.841,68.65,289.38,341.74,94.631,77.527,32.362,9.0519,26.519,7.0221,18.83,1.7187,32.856,13.874,23.385,1.2557,18.84,2.323,4.8732,2.2914,0.0042774,0.81829,0.099008,54.032,44.375,63.392,53.99,74.458,56.351,22.363,38.115,36.616,49.404,64.831,41.422,18.292
419,0.74496,3584.1,4506.0,8.7952,27.134,42.19,2705.8,74.41,120.4,0.3268,80.305,50.614,2634.8,25.499,49.477,3102.3,23.987,68.683,287.36,341.72,94.558,77.126,32.51,8.8024,26.126,6.854,18.982,1.7461,32.911,13.86,23.372,1.3071,18.152,2.3611,4.9218,2.248,0.0042774,0.81829,0.099008,54.032,44.375,62.76,53.526,73.291,59.61,22.486,38.648,39.907,45.323,64.738,40.377,15.588
420,0.74406,3599.7,4464.9,8.8662,27.108,42.634,2704.8,74.154,120.38,0.32603,80.173,50.911,2633.4,24.716,49.663,3100.9,22.138,68.667,288.27,342.04,94.829,77.088,32.51,8.8024,26.126,6.854,18.982,1.7461,32.911,13.86,23.372,1.3071,18.152,2.3611,4.9218,2.248,0.0042774,0.81829,0.099008,54.032,44.375,62.492,54.018,73.38,57.385,22.346,38.743,40.782,45.753,64.388,40.57,19.987
421,0.72817,3681.6,4464.8,8.9145,26.96,42.432,2703.5,74.658,120.41,0.3255,80.118,48.526,2633.4,23.143,50.085,3099.7,22.85,68.583,288.12,341.93,94.596,77.533,31.917,8.6906,26.172,6.9333,19.036,1.7383,33.256,13.766,23.895,1.1971,18.309,2.3358,4.8785,2.2706,0.011402,0.79881,0.10994,53.938,44.644,62.503,53.625,71.611,59.137,22.451,38.509,33.761,46.731,64.394,41.468,18.273
422,0.73072,3673.3,4467.1,8.792,26.909,42.353,2704.4,74.812,120.41,0.32401,80.252,51.201,2633.9,24.751,49.671,3100.2,22.883,68.597,284.15,341.92,94.633,77.362,31.917,8.6906,26.172,6.9333,19.036,1.7383,33.256,13.766,23.895,1.1971,18.309,2.3358,4.8785,2.2706,0.011402,0.79881,0.10994,53.938,44.644,62.645,53.597,71.36,57.095,22.355,38.691,41.633,45.774,64.594,40.769,18.198
423,0.78682,3627.5,4494.4,8.7932,26.703,42.064,2703.7,75.384,120.38,0.31635,80.16,49.967,2632.2,24.318,48.784,3100.6,23.472,68.598,286.31,341.52,94.662,77.471,31.869,8.9646,26.514,6.7761,18.691,1.7254,33.254,13.877,23.888,1.0711,18.584,2.3594,4.8583,2.223,0.011402,0.79881,0.10994,53.938,44.644,62.727,53.098,77.078,59.159,22.142,37.09,38.002,43.719,64.246,40.647,16.797
424,0.78545,3629.3,4500.5,8.7992,26.999,42.326,2705.3,74.29,120.38,0.31414,80.233,50.32,2633.9,23.857,49.474,3101.5,22.994,68.562,284.75,342.03,94.645,77.493,31.869,8.9646,26.514,6.7761,18.691,1.7254,33.254,13.877,23.888,1.0711,18.584,2.3594,4.8583,2.223,0.011402,0.79881,0.10994,53.938,44.644,62.698,53.026,77.212,56.214,22.456,37.36,39.042,45.317,64.231,41.15,17.926
425,0.79425,3697.1,4475.8,8.8318,26.624,42.123,2707.4,74.219,120.42,0.32865,80.239,49.12,2635.8,23.7,48.428,3102.3,22.211,68.579,284.55,342.67,94.601,77.183,32.025,8.8971,26.3,6.6936,19.243,1.7759,33.297,13.837,23.462,1.3657,18.539,2.3521,4.8733,2.3654,0.011402,0.79881,0.10994,53.938,44.644,62.935,54.154,77.853,56.8,22.24,38.562,35.511,42.897,64.094,41.526,19.801
426,0.7944,3708.2,4521.0,8.829,27.026,42.549,2705.3,75.288,120.41,0.3247,80.083,49.399,2634.6,25.784,49.505,3102.0,22.711,68.552,282.72,342.66,94.532,77.434,32.025,8.8971,26.3,6.6936,19.243,1.7759,33.297,13.837,23.462,1.3657,18.539,2.3521,4.8733,2.3654,0.037977,0.81532,0.08746,53.306,44.425,62.744,53.613,77.838,59.435,22.601,39.044,36.331,45.389,63.559,40.976,18.608
427,0.77891,3721.1,4462.4,8.7315,26.898,42.134,2705.8,75.33,120.42,0.3237,80.21,49.399,2634.5,25.119,49.723,3101.2,22.944,68.508,281.38,342.52,94.505,77.456,32.449,8.9156,26.335,6.741,18.812,1.7354,33.284,13.71,23.679,1.0273,18.463,2.3648,4.8702,2.3287,0.037977,0.81532,0.08746,53.306,44.425,63.385,52.928,76.889,55.764,22.635,38.136,36.331,45.894,63.289,41.943,18.047
428,0.78087,3695.8,4441.9,8.8189,26.746,42.258,2704.3,74.901,120.43,0.32192,80.205,49.883,2633.5,24.723,48.456,3100.0,23.954,68.525,280.88,342.58,94.36,77.019,32.449,8.9156,26.335,6.741,18.812,1.7354,33.284,13.71,23.679,1.0273,18.463,2.3648,4.8702,2.3287,0.037977,0.81532,0.08746,53.306,44.425,63.82,53.173,76.697,59.642,22.454,38.353,37.756,42.96,62.944,41.609,15.671
429,0.73982,3673.1,4501.1,8.8229,27.039,42.189,2702.3,75.208,120.41,0.30657,80.23,50.709,2632.1,23.076,49.772,3098.9,23.296,68.476,278.49,342.2,94.578,77.385,31.88,8.8663,26.309,6.9454,18.609,1.7304,33.23,13.998,23.568,1.2752,18.578,2.3476,4.8858,2.3158,0.037977,0.81532,0.08746,53.306,44.425,63.95,53.479,72.569,56.672,22.499,36.762,40.188,46.007,62.769,41.01,17.205
430,0.73791,3672.9,4469.3,8.766,27.265,42.271,2700.6,74.865,120.41,0.30976,80.148,49.753,2630.1,27.099,50.593,3096.3,23.262,68.428,277.46,342.19,94.434,77.281,31.88,8.8663,26.309,6.9454,18.609,1.7304,33.23,13.998,23.568,1.2752,18.578,2.3476,4.8858,2.3158,0.037977,0.81532,0.08746,53.306,44.425,63.954,53.859,72.756,57.132,22.684,36.374,37.375,47.906,62.474,41.222,17.294
431,0.79397,3644.0,4501.4,8.8322,26.668,42.417,2700.5,75.361,120.36,0.3433,80.252,50.614,2629.6,24.529,49.712,3095.9,22.722,68.427,278.68,342.26,94.603,77.324,31.919,8.9255,26.266,7.0486,18.827,1.7073,32.822,13.872,23.784,1.2265,18.574,2.3489,4.8836,2.285,0.02059,0.81536,0.10647,53.833,44.404,62.696,53.983,78.126,57.498,22.319,40.023,39.907,45.867,62.352,40.387,18.573
432,0.79215,3666.2,4523.3,8.887,26.864,42.32,2700.3,75.995,120.38,0.33885,80.204,49.206,2629.3,26.274,48.821,3095.3,22.152,68.39,278.72,342.32,94.609,77.249,31.919,8.9255,26.266,7.0486,18.827,1.7073,32.822,13.872,23.784,1.2265,18.574,2.3489,4.8836,2.285,0.02059,0.81536,0.10647,53.833,44.404,62.312,53.721,78.305,57.07,22.528,40.566,35.764,43.806,62.124,41.144,19.935
433,0.79323,3573.9,4465.2,8.7399,26.61,42.271,2701.5,74.97,120.36,0.32931,80.125,48.253,2630.7,25.91,51.016,3095.6,21.859,68.344,278.93,342.19,94.728,76.979,32.308,8.8877,25.862,7.0216,18.844,1.684,33.28,13.817,23.574,1.2171,18.416,2.348,4.8242,2.3599,0.02059,0.81536,0.10647,53.833,44.404,62.887,53.893,78.048,58.086,22.459,38.536,32.96,48.886,61.887,39.817,20.659
434,0.79235,3613.8,4486.8,8.9029,26.92,42.274,2702.8,74.781,120.39,0.32526,80.194,48.141,2632.2,23.374,51.31,3096.0,23.722,68.303,279.26,342.87,94.849,77.297,32.308,8.8877,25.862,7.0216,18.844,1.684,33.28,13.817,23.574,1.2171,18.416,2.348,4.8242,2.3599,0.02059,0.81536,0.10647,53.833,44.404,62.2,53.635,78.135,55.72,23.242,39.03,32.629,49.566,61.638,40.916,16.214
435,0.75754,3603.4,4502.3,8.6683,26.999,42.314,2702.5,74.981,120.38,0.31998,80.104,48.33,2631.2,24.9,48.13,3097.0,23.68,68.278,277.48,342.45,94.704,77.386,32.366,8.905,26.342,6.7993,19.008,1.6968,33.082,14.147,23.76,1.3768,18.016,2.3071,4.9055,2.3889,0.02059,0.81536,0.10647,53.833,44.404,62.472,53.395,74.313,60.286,22.66,38.226,33.184,42.206,61.58,40.252,16.313
436,0.75815,3642.6,4462.2,8.903,27.18,42.532,2703.9,75.849,120.4,0.3217,80.202,49.235,2632.5,26.39,48.409,3098.0,23.731,68.26,277.51,342.89,94.918,77.318,32.366,8.905,26.342,6.7993,19.008,1.6968,33.082,14.147,23.76,1.3768,18.016,2.3071,4.9055,2.3889,0.013084,0.83092,0.10555,53.61,43.988,61.798,53.876,74.254,57.044,22.837,38.016,35.848,42.853,61.325,41.445,16.193
437,0.74822,3665.4,4474.3,8.8037,27.178,42.559,2703.1,75.651,120.39,0.35983,80.156,48.745,2631.5,25.109,52.407,3098.3,23.335,68.222,274.81,342.59,94.53,77.28,32.459,8.7129,25.699,6.9827,18.454,1.7257,33.266,13.79,23.631,1.081,18.766,2.3571,4.8906,2.3666,0.013084,0.83092,0.10555,53.61,43.988,63.328,53.303,73.818,57.771,22.419,42.427,34.408,52.105,61.334,40.4,17.138
438,0.74774,3685.4,4429.3,8.7803,26.913,42.323,2701.6,75.116,120.41,0.35797,80.141,51.232,2630.6,25.947,48.789,3097.4,23.023,68.197,274.45,342.36,94.773,77.282,32.459,8.7129,25.699,6.9827,18.454,1.7257,33.266,13.79,23.631,1.081,18.766,2.3571,4.8906,2.3666,0.013084,0.83092,0.10555,53.61,43.988,62.984,53.842,73.865,59.437,22.561,42.653,41.726,43.733,61.135,41.748,17.878
439,0.73882,3620.7,4500.9,8.8372,26.631,42.367,2702.3,75.019,120.4,0.31917,80.227,49.709,2632.1,22.583,50.326,3096.7,23.288,68.186,274.22,343.04,94.651,77.337,32.585,8.9778,26.421,6.8159,18.978,1.7357,33.262,13.829,23.457,1.2958,18.622,2.3002,4.9532,2.351,0.013084,0.83092,0.10555,53.61,43.988,62.48,54.352,72.514,57.007,22.444,38.058,37.244,47.289,60.926,39.992,17.246
