sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
379,0.25522,3681.1,4483.7,9.3275,26.662,42.516,2712.3,74.725,120.41,0.33576,79.874,49.849,2641.1,24.349,47.86,3108.6,22.408,65.967,237.79,343.03,94.564,77.124,32.456,8.8734,26.615,6.9163,18.571,1.6503,33.008,13.839,24.126,1.3073,18.311,2.2373,4.7923,2.2099,-0.00030003,0.82418,0.094858,53.336,43.422,63.506,54.209,25.511,60.709,22.507,39.491,37.657,41.58,48.833,41.714,19.377
380,0.25713,3699.3,4532.1,9.2583,26.986,42.809,2711.4,74.422,120.38,0.33575,79.807,49.346,2640.3,25.702,49.863,3107.8,23.697,65.876,234.63,342.49,94.592,77.339,32.456,8.8734,26.615,6.9163,18.571,1.6503,33.008,13.839,24.126,1.3073,18.311,2.2373,4.7923,2.2099,-0.00030003,0.82418,0.094858,53.336,43.422,63.193,53.63,25.324,61.199,22.549,39.491,36.176,46.217,48.761,40.342,16.318
381,0.21827,3658.0,4510.4,9.2094,26.877,41.997,2709.0,75.313,120.42,0.34302,79.772,49.696,2638.0,25.517,51.216,3106.2,23.832,65.88,236.33,342.78,94.612,77.211,32.248,8.7846,26.83,6.9151,18.915,1.6006,33.015,13.88,24.317,1.1916,18.542,2.2442,4.816,2.2645,0.018177,0.82851,0.097671,54.744,44.2,62.969,54.387,21.512,60.635,22.351,40.509,37.206,49.347,48.777,41.598,16.011
382,0.21704,3653.9,4556.6,9.2869,27.255,42.33,2709.5,75.447,120.37,0.34072,79.813,49.115,2638.2,25.535,49.26,3104.8,22.11,65.819,236.71,342.71,94.652,76.863,32.248,8.7846,26.83,6.9151,18.915,1.6006,33.015,13.88,24.317,1.1916,18.542,2.2442,4.816,2.2645,0.018177,0.82851,0.097671,54.744,44.2,63.039,53.833,21.633,60.524,22.805,40.789,35.495,44.821,48.618,40.045,20.132
383,0.2352,3682.8,4497.3,9.2112,26.762,42.212,2708.8,75.292,120.41,0.34791,79.795,49.936,2637.2,26.216,52.066,3104.7,23.232,65.784,236.94,342.49,94.66,77.544,31.984,9.0256,26.85,6.8827,18.815,1.6246,32.77,13.729,24.011,1.3574,18.157,2.2672,4.853,2.3537,0.018177,0.82851,0.097671,54.744,44.2,62.52,53.703,23.462,61.875,22.264,41.071,37.913,51.315,48.473,41.511,17.432
384,0.23529,3674.7,4497.7,9.4434,26.762,42.179,2712.2,75.19,120.42,0.34615,80.16,50.422,2641.9,24.301,49.01,3106.6,23.667,65.837,237.13,342.74,94.631,77.816,31.984,9.0256,26.85,6.8827,18.815,1.6246,32.77,13.729,24.011,1.3574,18.157,2.2672,4.853,2.3537,0.018177,0.82851,0.097671,54.744,44.2,62.659,53.699,23.452,61.897,22.841,41.286,39.341,44.242,48.331,40.87,16.359
385,0.26442,3658.3,4507.9,9.3247,27.318,42.672,2712.7,75.382,120.41,0.33,80.249,51.541,2641.5,25.247,50.54,3110.0,23.402,65.921,234.04,342.22,94.512,77.327,32.265,8.9608,26.577,7.0536,18.952,1.6324,32.853,13.845,24.221,1.2325,18.702,2.254,4.8574,2.2028,0.018177,0.82851,0.097671,54.744,44.2,63.209,53.808,25.771,60.579,22.544,39.197,42.635,47.785,48.472,41.073,17.0
386,0.26067,3671.6,4538.7,9.4489,26.752,42.72,2713.5,75.532,120.41,0.32814,80.247,51.521,2642.5,23.837,49.454,3109.3,22.403,65.953,232.52,342.46,94.634,77.664,32.265,8.9608,26.577,7.0536,18.952,1.6324,32.853,13.845,24.221,1.2325,18.702,2.254,4.8574,2.2028,0.031538,0.82537,0.089098,53.971,43.059,62.981,53.44,26.139,59.135,22.651,39.423,42.576,45.271,48.57,41.231,19.333
387,0.23767,3600.6,4512.5,9.3139,26.515,42.125,2711.9,75.39,120.4,0.34411,80.063,49.962,2641.1,25.821,49.583,3106.7,22.333,65.931,231.55,342.43,94.631,77.023,32.315,8.8551,26.767,7.0224,18.476,1.7147,32.927,13.727,23.975,1.235,18.483,2.2857,4.8449,2.2802,0.031538,0.82537,0.089098,53.971,43.059,62.622,53.397,23.177,61.154,22.692,40.517,37.987,45.569,48.565,41.263,19.549
388,0.23612,3635.7,4479.2,9.3152,27.009,42.253,2709.8,75.746,120.38,0.34384,79.816,48.732,2638.5,24.062,50.388,3103.7,22.41,65.886,233.9,343.15,94.801,76.924,32.315,8.8551,26.767,7.0224,18.476,1.7147,32.927,13.727,23.975,1.235,18.483,2.2857,4.8449,2.2802,0.031538,0.82537,0.089098,53.971,43.059,62.017,53.796,23.329,60.763,22.892,40.55,34.368,47.433,48.271,40.059,19.396
389,0.2336,3641.4,4508.4,9.2873,26.926,42.437,2709.8,75.222,120.38,0.32905,79.748,49.28,2638.4,25.009,48.481,3104.7,23.071,65.802,234.75,342.85,94.814,77.203,32.243,8.8573,26.237,6.9246,18.64,1.6723,33.204,13.662,24.175,1.29,18.282,2.2492,4.8424,2.2605,0.031538,0.82537,0.089098,53.971,43.059,62.046,54.626,22.417,58.129,22.523,39.147,35.981,43.018,48.113,40.449,17.825
390,0.22879,3611.3,4567.2,9.4166,27.057,41.974,2711.3,74.276,120.4,0.32837,79.741,49.973,2639.6,25.495,48.012,3106.3,22.165,65.717,234.61,342.86,94.838,76.936,32.243,8.8573,26.237,6.9246,18.64,1.6723,33.204,13.662,24.175,1.29,18.282,2.2492,4.8424,2.2605,0.031538,0.82537,0.089098,53.971,43.059,62.564,53.923,22.89,61.201,22.538,39.23,38.02,41.933,48.046,40.989,20.01
391,0.23426,3640.1,4582.1,9.445,26.956,42.292,2712.2,75.053,120.41,0.32133,79.698,50.993,2640.7,25.436,49.472,3107.8,23.055,65.669,234.62,342.91,94.8,77.514,32.08,8.7242,26.409,6.8119,18.814,1.6903,32.996,13.759,24.464,1.2352,18.413,2.2107,4.8017,2.2473,0.0080573,0.82729,0.1078,54.27,42.933,62.84,53.377,23.542,60.336,22.729,38.159,41.023,45.312,47.873,40.676,17.876
392,0.2369,3640.1,4520.1,9.326,27.08,41.902,2716.6,74.85,120.41,0.32124,80.168,48.886,2646.9,25.842,51.044,3110.8,23.031,65.738,234.48,342.99,94.493,77.623,32.08,8.7242,26.409,6.8119,18.814,1.6903,32.996,13.759,24.464,1.2352,18.413,2.2107,4.8017,2.2473,0.0080573,0.82729,0.1078,54.27,42.933,62.84,54.12,23.283,61.128,23.037,38.17,34.823,48.949,47.763,41.337,17.89
393,0.25162,3689.7,4517.4,9.3577,27.137,42.487,2716.1,75.824,120.41,0.3321,80.113,48.844,2645.1,26.823,49.285,3111.5,22.44,65.778,230.65,342.55,94.676,77.296,32.021,8.7541,26.522,6.6418,19.09,1.6595,32.867,13.868,24.427,1.2717,18.264,2.291,4.9629,2.2769,0.0080573,0.82729,0.1078,54.27,42.933,62.988,53.732,24.986,61.311,23.04,39.27,34.699,44.879,47.977,41.062,19.305
394,0.25373,3673.5,4530.6,9.4221,26.699,42.726,2714.6,75.191,120.41,0.33834,79.915,50.845,2643.3,24.32,50.062,3110.3,23.38,65.775,231.65,342.92,94.478,77.084,32.021,8.7541,26.522,6.6418,19.09,1.6595,32.867,13.868,24.427,1.2717,18.264,2.291,4.9629,2.2769,0.0080573,0.82729,0.1078,54.27,42.933,63.266,53.574,24.779,60.92,22.511,38.508,40.588,46.678,47.763,40.985,17.091
395,0.26075,3757.7,4497.7,9.2406,27.261,42.471,2712.3,74.739,120.41,0.34062,79.748,50.784,2641.1,25.007,49.412,3108.0,22.888,65.738,231.91,342.42,94.612,77.057,31.848,8.7619,26.596,6.8447,18.656,1.6719,33.275,13.798,24.553,1.1597,17.802,2.2815,4.8768,2.3378,0.0080573,0.82729,0.1078,54.27,42.933,63.457,53.264,25.498,60.884,22.614,41.124,40.406,45.173,47.618,42.239,18.283
396,0.26069,3742.4,4477.7,9.3103,27.011,42.219,2708.3,75.366,120.41,0.34784,79.641,49.399,2636.8,25.282,51.253,3104.7,22.462,65.656,231.05,342.02,94.349,76.684,31.848,8.7619,26.596,6.8447,18.656,1.6719,33.275,13.798,24.553,1.1597,17.802,2.2815,4.8768,2.3378,0.01465,0.82768,0.11864,53.001,44.368,63.719,53.503,25.503,62.511,22.34,40.243,36.333,49.434,47.609,41.068,19.335
397,0.27855,3701.0,4480.8,9.2877,27.107,41.949,2709.0,75.054,120.39,0.33587,79.712,50.123,2637.7,24.484,49.719,3103.5,21.793,65.583,229.99,342.41,94.617,77.19,32.064,8.8151,26.624,6.8855,18.756,1.6618,32.807,13.696,24.518,1.3416,17.932,2.2947,4.7498,2.1817,0.01465,0.82768,0.11864,53.001,44.368,62.784,54.514,27.547,60.923,22.768,39.857,38.461,45.884,47.603,41.844,20.902
398,0.27829,3678.7,4489.1,9.3745,26.537,42.58,2710.2,75.27,120.39,0.3345,79.834,50.279,2638.2,26.544,50.591,3104.7,23.563,65.579,230.9,342.32,94.492,77.261,32.064,8.8151,26.624,6.8855,18.756,1.6618,32.807,13.696,24.518,1.3416,17.932,2.2947,4.7498,2.1817,0.01465,0.82768,0.11864,53.001,44.368,63.167,54.414,27.573,59.041,22.506,40.023,38.92,47.902,47.418,40.772,16.702
399,0.25939,3640.7,4509.2,9.3637,27.152,42.097,2711.8,74.637,120.43,0.32729,80.086,49.777,2641.4,24.835,48.168,3105.6,23.161,65.594,231.85,342.83,94.561,77.913,31.926,9.0658,26.888,6.9472,18.778,1.5916,32.617,13.783,24.199,1.3444,18.548,2.2654,4.7883,2.2929,0.01465,0.82768,0.11864,53.001,44.368,63.479,53.941,25.792,63.449,23.16,38.068,37.445,42.294,47.229,41.773,17.602
400,0.25861,3631.6,4500.1,9.3181,26.789,42.484,2712.4,75.124,120.36,0.32397,80.214,50.347,2642.4,22.765,48.146,3107.5,22.259,65.693,228.73,342.76,94.536,77.273,31.926,9.0658,26.888,6.9472,18.778,1.5916,32.617,13.783,24.199,1.3444,18.548,2.2654,4.7883,2.2929,0.01465,0.82768,0.11864,53.001,44.368,63.635,54.05,25.868,60.502,22.904,38.474,39.121,42.244,47.396,40.473,19.762
401,0.27307,3634.8,4521.7,9.356,26.774,42.178,2710.2,75.4,120.4,0.33887,79.933,50.065,2639.3,24.776,49.903,3106.3,23.278,65.701,229.56,342.54,94.572,77.209,32.235,8.7597,26.482,6.8702,18.486,1.6375,32.994,13.805,24.12,1.3318,18.475,2.2559,4.7786,2.1975,0.022232,0.82539,0.097597,53.821,43.373,63.007,53.738,27.481,62.061,22.481,38.845,38.293,46.31,47.208,41.468,17.355
402,0.27728,3649.5,4514.8,9.2725,27.1,42.409,2711.5,75.268,120.4,0.33365,79.992,50.386,2640.4,26.147,50.164,3106.4,24.18,65.714,227.83,342.7,94.606,77.282,32.235,8.7597,26.482,6.8702,18.486,1.6375,32.994,13.805,24.12,1.3318,18.475,2.2559,4.7786,2.1975,0.022232,0.82539,0.097597,53.821,43.373,62.754,53.82,27.068,63.815,22.708,39.481,39.236,46.913,47.252,41.262,15.204
403,0.24611,3702.0,4552.0,9.4275,27.113,42.488,2713.2,75.176,120.41,0.3354,80.136,49.822,2642.0,26.259,48.209,3106.4,23.645,65.721,229.07,342.94,94.719,77.711,32.091,8.7122,26.89,6.9286,18.582,1.6495,32.524,13.823,24.359,1.3378,18.029,2.2573,4.8265,2.3,0.022232,0.82539,0.097597,53.821,43.373,62.5,54.115,24.462,58.557,22.972,39.826,37.577,42.39,47.031,41.48,16.426
404,0.24832,3646.4,4523.1,9.1762,26.814,42.159,2711.5,75.158,120.4,0.33556,80.194,49.416,2640.3,24.942,50.027,3107.8,22.681,65.749,226.75,342.07,94.461,77.036,32.091,8.7122,26.89,6.9286,18.582,1.6495,32.524,13.823,24.359,1.3378,18.029,2.2573,4.8265,2.3,0.022232,0.82539,0.097597,53.821,43.373,63.458,54.461,24.244,61.589,22.656,39.807,36.38,46.595,47.123,41.271,18.744
405,0.25986,3664.4,4497.1,9.3022,26.967,42.151,2706.9,74.698,120.4,0.33817,79.655,50.467,2634.4,24.384,49.599,3104.4,23.183,65.686,228.26,341.87,94.662,76.803,32.272,8.9651,26.394,6.7051,18.188,1.694,32.856,13.754,23.908,1.1829,18.85,2.2346,4.8082,2.2811,0.022232,0.82539,0.097597,53.821,43.373,62.618,54.579,25.898,61.238,21.941,39.964,39.474,45.606,46.881,41.379,17.605
406,0.26036,3667.3,4530.8,9.3714,27.103,42.363,2707.5,75.905,120.39,0.33972,79.715,49.75,2636.6,25.759,50.12,3102.8,21.653,65.577,228.91,343.02,94.846,77.234,32.272,8.9651,26.394,6.7051,18.188,1.694,32.856,13.754,23.908,1.1829,18.85,2.2346,4.8082,2.2811,0.0038145,0.84969,0.094882,53.706,43.64,62.57,54.176,25.849,60.77,22.751,39.774,37.364,46.811,46.649,40.84,21.228
407,0.24283,3725.9,4555.9,9.4359,26.723,42.35,2709.9,75.51,120.41,0.32945,79.957,50.326,2639.3,24.534,49.85,3105.0,22.427,65.537,227.12,342.58,94.39,77.469,32.376,9.0379,27.033,6.8275,18.886,1.6885,33.004,13.866,24.338,1.3359,18.438,2.2418,4.8506,2.3416,0.0038145,0.84969,0.094882,53.706,43.64,63.582,54.907,24.153,60.095,22.803,39.128,39.061,46.187,46.673,41.459,19.37
408,0.24292,3724.4,4575.6,9.2821,26.674,42.145,2709.4,76.4,120.4,0.3278,79.981,49.658,2638.7,25.358,50.137,3104.7,22.596,65.577,225.69,341.88,94.545,77.071,32.376,9.0379,27.033,6.8275,18.886,1.6885,33.004,13.866,24.338,1.3359,18.438,2.2418,4.8506,2.3416,0.0038145,0.84969,0.094882,53.706,43.64,63.609,54.672,24.144,60.792,22.488,39.33,37.094,46.851,46.663,41.475,18.995
409,0.23158,3691.7,4481.4,9.2855,26.722,42.282,2706.1,74.466,120.41,0.34397,79.99,49.306,2634.6,24.47,49.444,3102.5,22.236,65.549,226.37,341.69,94.453,77.287,31.989,8.7636,26.362,6.7918,18.539,1.6515,32.906,13.668,23.975,1.2873,18.228,2.2746,4.8148,2.2776,0.0038145,0.84969,0.094882,53.706,43.64,63.207,54.126,22.996,62.797,22.323,40.324,36.058,45.246,46.466,41.575,19.834
410,0.23186,3687.7,4501.5,9.2639,27.142,42.393,2705.2,74.815,120.4,0.34008,80.091,50.109,2634.3,25.627,49.725,3101.3,22.307,65.57,226.76,341.42,94.641,77.434,31.989,8.7636,26.362,6.7918,18.539,1.6515,32.906,13.668,23.975,1.2873,18.228,2.2746,4.8148,2.2776,0.0038145,0.84969,0.094882,53.706,43.64,63.276,53.885,22.969,61.156,22.398,40.798,38.421,45.897,46.293,41.037,19.648
411,0.27061,3682.6,4545.7,9.246,27.129,42.291,2703.8,75.21,120.39,0.32024,80.023,50.92,2632.1,25.2,49.279,3102.4,22.804,65.596,227.35,340.73,94.437,77.042,32.187,8.9432,26.186,6.7548,18.007,1.6393,32.806,13.821,24.347,1.2422,18.195,2.2825,4.81,2.3147,0.043835,0.83556,0.090981,53.873,43.337,63.745,54.218,26.531,60.898,21.832,37.837,40.807,44.864,46.728,41.297,18.503
412,0.27089,3697.9,4549.4,9.1789,27.126,42.45,2703.6,75.544,120.42,0.31933,80.025,50.691,2631.9,26.213,49.123,3101.3,23.485,65.589,228.15,340.91,94.593,77.291,32.187,8.9432,26.186,6.7548,18.007,1.6393,32.806,13.821,24.347,1.2422,18.195,2.2825,4.81,2.3147,0.043835,0.83556,0.090981,53.873,43.337,63.481,54.174,26.504,59.301,22.279,37.948,40.132,44.504,46.79,41.258,16.873
413,0.25167,3686.2,4581.7,9.3709,26.865,42.24,2703.2,75.779,120.41,0.33649,80.124,50.734,2632.0,25.744,49.507,3101.8,23.129,65.65,227.64,340.53,94.485,76.919,32.203,8.9964,26.677,6.8674,18.407,1.6894,32.92,13.683,23.915,1.3371,18.208,2.2617,4.8083,2.2174,0.043835,0.83556,0.090981,53.873,43.337,64.111,55.179,24.826,58.743,21.911,39.829,40.261,45.393,46.966,41.203,17.74
414,0.25197,3725.6,4584.5,9.2152,26.843,41.98,2698.4,75.775,120.42,0.33615,79.937,49.596,2627.5,24.918,50.918,3099.2,23.079,65.672,227.91,340.24,94.532,77.113,32.203,8.9964,26.677,6.8674,18.407,1.6894,32.92,13.683,23.915,1.3371,18.208,2.2617,4.8083,2.2174,0.043835,0.83556,0.090981,53.873,43.337,63.432,55.145,24.796,59.208,21.668,39.87,36.912,48.658,47.073,42.164,17.862
415,0.25093,3647.7,4540.9,9.2856,26.948,42.408,2700.7,74.205,120.4,0.32052,80.159,49.37,2629.4,25.4,49.552,3099.2,22.413,65.674,229.7,339.72,94.622,77.591,31.527,8.8553,26.553,7.054,19.204,1.6283,33.08,13.664,24.332,1.08,18.718,2.2247,4.8932,2.2742,0.043835,0.83556,0.090981,53.873,43.337,63.851,54.78,24.596,61.431,21.804,37.991,36.245,45.496,47.044,41.105,19.404
416,0.25019,3652.8,4520.0,9.3014,26.697,42.252,2699.7,75.345,120.4,0.31747,80.292,51.15,2628.7,24.963,51.605,3099.8,22.474,65.704,229.45,339.57,94.421,77.396,31.527,8.8553,26.553,7.054,19.204,1.6283,33.08,13.664,24.332,1.08,18.718,2.2247,4.8932,2.2742,0.01646,0.83473,0.1127,53.993,43.448,63.765,55.03,24.668,60.456,21.243,38.364,41.483,50.249,46.845,40.154,19.264
417,0.31827,3662.8,4469.4,9.1942,27.279,42.4,2698.6,75.501,120.37,0.31415,80.111,50.216,2627.0,27.128,50.001,3098.4,22.817,65.738,227.99,339.28,94.792,77.094,32.027,9.0114,26.1,6.9478,18.854,1.6696,32.853,13.881,23.863,1.2631,18.931,2.2603,4.8609,2.3267,0.01646,0.83473,0.1127,53.993,43.448,61.88,53.674,31.478,61.312,21.834,38.022,38.736,46.537,46.95,41.528,18.474
418,0.32025,3655.5,4531.0,9.2702,26.601,42.387,2700.5,75.992,120.38,0.31747,80.264,48.354,2629.8,24.331,48.297,3098.2,23.021,65.745,227.76,339.94,94.524,77.34,32.027,9.0114,26.1,6.9478,18.854,1.6696,32.853,13.881,23.863,1.2631,18.931,2.2603,4.8609,2.3267,0.01646,0.83473,0.1127,53.993,43.448,62.006,52.937,31.283,59.853,21.655,37.616,33.256,42.593,46.947,40.552,17.971
419,0.27557,3649.1,4505.0,9.264,26.704,42.022,2700.1,75.124,120.39,0.33716,80.303,50.874,2628.5,24.044,49.403,3098.2,23.007,65.758,228.59,339.93,94.88,77.366,32.556,8.8002,26.091,6.7741,18.59,1.6461,32.557,13.94,23.488,1.2084,18.84,2.2399,4.8546,2.4123,0.01646,0.83473,0.1127,53.993,43.448,62.937,54.066,27.01,59.238,21.868,40.968,40.673,45.152,46.848,40.319,18.0
420,0.27314,3631.6,4524.3,9.3862,27.086,42.215,2698.1,75.246,120.37,0.34004,80.169,50.269,2625.9,25.36,49.653,3095.5,22.32,65.772,227.16,339.97,94.587,76.986,32.556,8.8002,26.091,6.7741,18.59,1.6461,32.557,13.94,23.488,1.2084,18.84,2.2399,4.8546,2.4123,0.01646,0.83473,0.1127,53.993,43.448,63.238,53.834,27.249,59.229,21.802,40.617,38.892,45.731,46.951,40.513,19.662
421,0.2233,3678.0,4536.1,9.229,27.313,42.163,2696.6,75.873,120.4,0.34893,80.287,49.589,2626.7,26.102,47.847,3094.6,22.837,65.746,227.4,339.67,94.657,77.456,32.245,8.8623,26.138,6.8053,19.189,1.642,33.118,13.686,23.378,1.3986,19.426,2.2677,4.8763,2.3268,0.014561,0.85774,0.11331,53.349,44.159,63.983,54.35,21.88,62.173,22.245,41.225,36.892,41.551,46.882,40.275,18.4
422,0.22275,3686.2,4534.2,9.3258,26.906,41.578,2695.3,74.784,120.4,0.34468,80.34,51.019,2623.8,24.663,49.726,3093.3,22.953,65.78,227.13,339.19,94.571,76.776,32.245,8.8623,26.138,6.8053,19.189,1.642,33.118,13.686,23.378,1.3986,19.426,2.2677,4.8763,2.3268,0.014561,0.85774,0.11331,53.349,44.159,63.841,54.373,21.933,60.84,21.699,41.744,41.099,45.899,46.87,41.399,18.164
423,0.25093,3700.0,4486.6,9.2029,27.154,42.267,2690.9,74.956,120.42,0.31731,80.16,51.159,2618.5,26.352,50.215,3091.5,22.307,65.758,225.76,338.56,94.667,76.83,32.105,8.8117,26.53,6.9103,18.758,1.6477,33.198,13.952,23.522,1.3659,18.983,2.2853,4.8756,2.2565,0.014561,0.85774,0.11331,53.349,44.159,63.417,53.454,24.644,60.788,21.318,38.27,41.511,47.03,46.956,41.029,19.709
424,0.25118,3704.4,4429.8,9.0859,26.847,42.157,2689.4,75.194,120.42,0.31977,80.211,49.255,2617.1,23.164,50.977,3088.6,22.265,65.746,228.66,338.43,94.652,77.1,32.105,8.8117,26.53,6.9103,18.758,1.6477,33.198,13.952,23.522,1.3659,18.983,2.2853,4.8756,2.2565,0.014561,0.85774,0.11331,53.349,44.159,63.342,54.133,24.62,61.687,21.185,37.97,35.908,48.794,46.666,41.619,19.796
425,0.26432,3662.6,4500.1,9.3276,26.637,42.321,2687.9,76.066,120.41,0.34922,80.285,51.361,2615.7,25.946,50.441,3089.0,22.089,65.732,226.53,338.22,94.734,77.324,31.795,8.7006,26.294,6.9043,19.079,1.6801,32.49,13.907,23.574,1.2834,19.089,2.2873,4.8668,2.3196,0.014561,0.85774,0.11331,53.349,44.159,63.162,54.316,26.008,61.062,21.017,41.5,42.104,47.554,46.822,40.507,20.209
426,0.26403,3696.0,4494.6,9.2065,26.867,42.436,2687.9,75.597,120.4,0.3466,80.391,51.526,2615.7,25.949,50.272,3089.2,23.286,65.791,227.27,337.41,94.716,77.176,31.795,8.7006,26.294,6.9043,19.079,1.6801,32.49,13.907,23.574,1.2834,19.089,2.2873,4.8668,2.3196,0.019307,0.84986,0.10208,53.361,44.014,62.587,54.382,26.037,60.364,21.045,41.82,42.59,47.162,47.328,40.877,17.373
427,0.29742,3660.6,4492.5,9.1896,26.974,42.318,2687.4,74.817,120.41,0.34357,80.291,50.329,2614.4,25.718,48.69,3089.6,23.227,65.819,228.59,337.13,94.833,77.443,32.033,9.1305,25.868,6.8952,19.132,1.628,33.228,13.758,23.783,1.38,19.328,2.3459,4.8494,2.3334,0.019307,0.84986,0.10208,53.361,44.014,63.225,53.596,29.153,59.784,20.697,41.131,39.067,43.502,47.437,40.954,17.504
428,0.29544,3657.0,4519.3,9.314,26.994,42.332,2689.2,75.397,120.4,0.3435,80.552,48.624,2616.9,25.056,51.036,3090.0,23.261,65.869,229.29,337.79,94.607,77.628,32.033,9.1305,25.868,6.8952,19.132,1.628,33.228,13.758,23.783,1.38,19.328,2.3459,4.8494,2.3334,0.019307,0.84986,0.10208,53.361,44.014,63.288,53.276,29.346,60.711,20.982,41.14,34.049,48.931,47.599,40.626,17.393
429,0.27743,3662.7,4501.8,9.2769,26.907,41.844,2690.5,76.051,120.43,0.3299,80.693,48.475,2619.0,25.41,49.054,3090.9,23.925,65.955,230.32,338.24,94.748,77.244,31.767,9.0646,25.64,6.8342,19.009,1.6668,32.379,14.014,23.938,1.2693,18.765,2.3096,4.9539,2.3041,0.019307,0.84986,0.10208,53.361,44.014,63.253,53.3,27.15,60.329,21.395,38.841,33.612,44.346,47.727,41.918,15.826
430,0.2769,3689.0,4503.1,9.2782,27.004,42.385,2690.0,75.446,120.39,0.32388,80.788,50.885,2617.9,24.983,50.653,3090.8,21.464,66.024,231.26,337.95,94.533,77.644,31.767,9.0646,25.64,6.8342,19.009,1.6668,32.379,14.014,23.938,1.2693,18.765,2.3096,4.9539,2.3041,0.019307,0.84986,0.10208,53.361,44.014,62.799,53.284,27.203,59.364,21.247,39.576,40.705,48.045,47.86,40.296,21.621
431,0.30756,3708.0,4494.2,9.2467,27.116,42.274,2686.6,74.837,120.41,0.35812,80.499,49.442,2614.3,24.542,50.042,3089.1,23.273,66.071,231.05,337.56,94.699,77.1,31.785,8.9029,25.899,6.9116,18.801,1.6393,32.419,13.865,23.501,1.2626,19.283,2.2997,4.8815,2.352,0.011252,0.85881,0.091692,53.884,43.539,63.023,53.644,29.832,60.611,20.847,42.336,36.458,46.632,47.926,41.495,17.37
432,0.30284,3694.7,4500.8,9.1978,26.793,42.63,2685.7,74.728,120.4,0.35755,80.395,49.957,2613.6,25.924,49.613,3087.1,22.742,66.037,231.31,338.07,94.576,77.141,31.785,8.9029,25.899,6.9116,18.801,1.6393,32.419,13.865,23.501,1.2626,19.283,2.2997,4.8815,2.352,0.011252,0.85881,0.091692,53.884,43.539,63.253,53.564,30.296,60.477,20.8,42.405,37.973,45.639,48.048,41.367,18.64
433,0.30899,3673.4,4484.5,9.283,26.873,41.925,2685.9,75.088,120.4,0.34017,80.386,49.214,2614.2,26.018,49.507,3086.2,22.876,66.013,231.68,337.89,94.706,77.189,32.35,8.945,25.831,7.0016,18.541,1.6786,32.556,13.937,23.477,1.2767,19.063,2.3115,4.9999,2.3175,0.011252,0.85881,0.091692,53.884,43.539,62.948,54.248,30.19,60.69,21.253,40.716,35.786,45.392,48.164,40.852,18.331
434,0.30652,3691.0,4566.8,9.3148,26.65,42.007,2686.9,74.315,120.42,0.33675,80.458,49.479,2614.3,26.04,49.298,3087.7,22.847,65.987,231.21,338.45,94.54,77.226,32.35,8.945,25.831,7.0016,18.541,1.6786,32.556,13.937,23.477,1.2767,19.063,2.3115,4.9999,2.3175,0.011252,0.85881,0.091692,53.884,43.539,62.646,53.262,30.432,60.848,20.825,41.132,36.568,44.91,48.354,41.095,18.404
435,0.25199,3639.3,4550.2,9.2479,27.051,42.573,2685.1,73.977,120.38,0.34821,80.446,50.636,2613.3,26.314,47.97,3085.9,23.908,66.012,230.25,338.13,94.814,77.246,31.929,8.9163,25.946,7.0158,19.262,1.6703,32.776,13.813,23.935,1.1783,19.216,2.2924,4.9579,2.355,0.011252,0.85881,0.091692,53.884,43.539,62.677,54.116,25.297,61.042,21.167,41.773,39.971,41.837,48.585,40.13,15.883
436,0.25471,3624.5,4499.6,9.3061,26.636,42.126,2684.4,75.329,120.38,0.3515,80.398,49.671,2611.9,25.639,49.711,3085.6,23.375,66.009,232.0,338.14,94.801,77.386,31.929,8.9163,25.946,7.0158,19.262,1.6703,32.776,13.813,23.935,1.1783,19.216,2.2924,4.9579,2.355,0.0084249,0.85032,0.088036,53.329,43.876,62.931,54.721,25.029,60.943,21.004,41.372,37.132,45.865,48.839,41.067,17.152
437,0.29641,3599.1,4472.0,9.3667,26.826,42.608,2688.2,76.66,120.38,0.33008,80.684,50.478,2617.0,25.133,49.165,3087.4,22.903,66.055,233.11,338.4,94.584,77.652,32.151,8.9292,25.831,6.8163,19.278,1.7052,33.367,13.831,23.596,1.4288,18.956,2.2637,4.9462,2.3415,0.0084249,0.85032,0.088036,53.329,43.876,63.124,53.261,29.044,60.822,21.446,40.742,39.507,44.601,48.998,40.57,18.235
